instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-20-25-1917698.cdop,./settings/Memetic-LS_MMX_1881515.config,20,25,0.37931667891256426,0.4252387950036738,0.5225936811168259,0.5848640705363704,0.585598824393828,0.6098457016899339,0.6361131520940485,0.6618295371050698,0.8183321087435709,0.871234386480529,0.9099926524614255,0.9483835415135929,1.0,1.0
./instances/created-instances/mm-25-10-1110588.cdop,./settings/Memetic_MMX_1287823.config,25,10,0.8737594283445812,0.9029376736800317,0.9317189360857483,0.9497816593886463,0.9716157205240175,0.980944819372767,0.9870980547836443,0.9870980547836443,0.9870980547836443,0.9870980547836443,0.9910678840809846,0.9954346963080588,1.0,1.0
./instances/created-instances/mm-10-25-1917698.cdop,./settings/Memetic_MPX_1099666.config,10,25,0.8433226065969429,0.9400643604183427,0.9400643604183427,0.9499195494770716,0.9499195494770716,0.9499195494770716,0.9499195494770716,0.9499195494770716,0.9790828640386162,0.9790828640386162,1.0,1.0,1.0,1.0
./instances/created-instances/mm-15-10-1917698.cdop,./settings/Memetic_MPX_1099666.config,15,10,0.8938872717650173,0.9237893622651495,0.9237893622651495,0.9237893622651495,0.9237893622651495,0.9237893622651495,0.9663932257210902,0.978830378406986,0.9838581635353268,0.9838581635353268,0.9838581635353268,1.0,1.0,1.0
./instances/created-instances/mm-25-10-1110588.cdop,./settings/Memetic-LS_MMX_1287823.config,25,10,0.40962761126248864,0.4366485013623978,0.5449591280653951,0.6123978201634878,0.6798365122615804,0.7540871934604905,0.8199364214350591,0.8680744777475022,0.8919164396003633,0.9352861035422343,0.970708446866485,0.9829700272479565,1.0,1.0
./instances/created-instances/mm-15-40-1767920.cdop,./settings/Memetic_MMX_1099666.config,15,40,0.7941740589786622,0.8406856868856389,0.8901941980340446,0.9426995924238791,0.9521697434667945,0.9549268760489091,0.966315032366339,0.9672740350035962,0.9699112922560537,0.9715895468712539,0.9883720930232558,1.0,1.0,1.0
./instances/created-instances/mm-15-40-1110588.cdop,./settings/Memetic_MMX_1881515.config,15,40,0.8253396818023458,0.8726048078039716,0.8987341772151899,0.9124375798397398,0.9577284868191848,0.9663221460922077,0.9715480199744513,0.9802578097781907,0.9855998141911508,0.9855998141911508,0.992916037626292,0.9996516084078504,1.0,1.0
./instances/created-instances/mm-15-10-1891798.cdop,./settings/Memetic-LS_MPX_1881515.config,15,10,0.5411871592973955,0.582374318594791,0.5872198667474258,0.6559660811629315,0.7413688673531194,0.7419745608721987,0.7422774076317383,0.8043609933373713,0.8894609327680194,0.9236826165960024,0.9321623258631133,1.0033313143549365,1.0,1.0
./instances/created-instances/mm-15-25-1917698.cdop,./settings/Memetic_MMX_1287823.config,15,25,0.8634609199099389,0.9035059504663879,0.9261820521067867,0.9269861691862336,0.9295593438404631,0.936796397555484,0.9573817947893213,0.9720167256352525,0.9757156642007077,0.989546477967192,0.989546477967192,0.989546477967192,1.0,1.0
./instances/created-instances/mm-25-25-1762875.cdop,./settings/Memetic_MPX_1099666.config,25,25,0.6904953685058397,0.6904953685058397,0.6904953685058397,0.6904953685058397,0.792790978654853,0.86508256141764,0.86508256141764,0.8729359645590012,1.0,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1110588.cdop,./settings/Memetic-LS_MMX_1881515.config,10,25,0.5179896142433235,0.5239243323442137,0.5791913946587537,0.5903189910979229,0.5979228486646885,0.6819362017804155,0.6925074183976261,0.7312685459940653,0.8162091988130564,0.8523738872403561,0.8755563798219584,0.9369436201780416,1.0,1.0
./instances/created-instances/mm-20-10-1110588.cdop,./settings/Memetic-LS_MPX_1881515.config,20,10,0.7218130311614731,0.7422096317280453,0.7422096317280453,0.7869688385269121,0.7869688385269121,0.8356940509915014,0.9779036827195468,1.0,1.0,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-10-10-1891798.cdop,./settings/Memetic-LS_MPX_1099666.config,10,10,0.7683304647160069,0.7817555938037866,0.8216867469879519,0.8361445783132531,0.8457831325301205,0.8564543889845094,0.8578313253012049,0.9514629948364888,0.9590361445783132,0.9686746987951808,0.9686746987951808,0.9686746987951808,1.0,1.0
./instances/created-instances/mm-25-25-1110588.cdop,./settings/Memetic_MMX_1881515.config,25,25,0.8387231089521165,0.8981263011797362,0.9231089521165857,0.925468424705066,0.9374045801526718,0.9633587786259542,0.9854267869535045,0.988619014573213,0.988619014573213,0.9976405274115198,1.0,1.0,1.0,1.0
